item_id,item_material,item_num,item_length,item_width,item_order
4938,MNH-0218S,1,1222,529,order26
4939,MNH-0218S,1,369,58,order281
4940,MNH-0215S,1,1683,961,order78
4941,MNH-0218S,1,2328,560,order164
4942,MNH-0218S,1,2098,573,order255
4943,NJYH-0218S,1,2347,438,order164
4944,MNH-0218S,1,590,228,order101
4945,XXB-0215S,1,438,158,order353
4946,MNH-0218S,1,930,328,order40
4948,MNH-0215S,1,713.4,52.5,order250
4949,MNH-0218S,1,372,307,order155
4950,CGYM-0218S,1,711,309.5,order328
4951,MNH-0215S,1,458,598,order146
4952,NJYH-0218S,1,2327,394.5,order166
4953,MNH-0215S,1,509.5,797,order85
4954,MNH-0218S,1,903,288,order257
4955,MNH-0218S,1,369,277,order281
4956,QKQ-0218S,1,521,503.5,order253
4957,084-0218S,1,1080,328,order381
4958,MNH-0218S,1,232,237.5,order1
4959,MNH-0218S,1,457,307,order3
4960,XXB-0215S,1,368,289,order318
4961,MNH-0218S,1,384,540,order84
4962,MNH-0218S,1,536.5,742,order40
4963,5-0218SD,1,659,58,order353
4964,MNH-0215S,1,713.4,52.5,order250
4965,MNH-0215S,1,288,78,order250
4966,MNH-0218S,1,2320.5,379,order239
4967,5-0218S,1,928.5,472,order256
4968,XXB-0215S,1,488,118,order208
4969,XXB-0215S,1,453,52.5,order155
4970,MNH-0218S,1,362,58,order155
4971,MNH-0215S,1,839,439,order237
4972,MNH-0218S,1,1111,429,order109
4973,MNH-0218S,1,444,577,order311
4974,MNH-0218SD,1,1202,249,order372
4975,MNH-0218S,1,953,330,order40
4976,MNH-0218S,1,352,58,order282
4977,CGYM-0218S,1,114.5,557,order328
4978,FMS-0218S,1,762,299,order160
4979,PGBL-0418S,1,743,207,order341
4980,MNH-0218SD,1,941,53,order239
4981,MNH-0218S,1,413,580,order251
4982,QKQ-0215S,1,388,118,order79
4983,MNH-0215S,1,504,212.5,order239
4984,FMS-0218S,1,862.5,58,order161
4985,QKQ-0218S,1,527,494,order60
4986,MNH-0218S,1,1932,557,order58
4987,MNH-0218S,1,398,280,order237
4989,XXB-0215S,1,238,118,order34
4990,XXB-0218S,1,261,38,order34
4991,MNH-0218S,1,797,328,order340
4992,XXB-0218S,1,335.5,576,order237
4993,MNH-0218S,1,512,171,order340
4994,PSKQL-0418S,1,704.5,358.5,order356
4995,MNH-0218S,1,274.5,342,order357
4996,MNH-0218SD,1,1338,58,order203
4997,XXB-0215S,1,760.5,562,order163
4998,YMH-0215S,1,388,238,order148
4999,CGYM-0218S,1,2343,580,order328
5000,MNH-0215S,1,1333,228,order75
5001,QKQ-0218S,1,1564,475,order239
5002,MNH-0215S,1,267,389,order26
5003,FMS-0225S,1,734,497,order160
5004,MNH-0218S,1,956,538,order58
5005,5-0218S,1,470,395,order259
5006,HT9-0218S,1,448,498,order148
5007,MNH-0215S,1,394.5,364,order251
5008,MNH-0218S,1,661,712,order356
5009,MNH-0215S,1,1233,232,order1
5010,CGYM-0218S,1,712,329,order328
5011,FMS-0218S,1,338,300,order160
5012,FMS-0218S,1,301,762,order160
5013,XXB-0218S,1,2184,462,order237
5014,NJYH-0218S,1,1394.5,408,order84
5015,QKQ-0215S,1,488,198,order255
5016,XXB-0215S,1,283,92.5,order208
5017,XXB-0215S,1,284,489,order208
5018,YSH-0218S,1,776.5,395,order203
5019,NJHL-0218S,1,400,327.5,order318
5020,MNH-0218S,1,1178,418,order238
5021,MNH-0218S,1,928,555,order79
5022,MNH-0215S,1,438,118,order79
5023,MNH-0218SD,1,871,557,order108
5024,MNH-0218SD,1,2138,78,order371
5025,MNH-0218S,1,683,298,order252
5026,XXB-0215S,1,288,78,order318
5027,5-0218S,1,1333,298,order208
5029,MNH-0218SD,1,2398,58,order40
5030,MNH-0218S,1,683,298,order252
5031,QKQ-0218S,1,784.5,475,order239
5032,MNH-0218SD,1,577,58,order58
5033,MNH-0218S,1,1294,209,order46
5034,MNH-0218S,1,415,190,order46
5035,MNH-0218S,1,250,277.5,order1
5036,MNH-0218S,1,646,774,order252
5037,MNH-0218S,1,422,529,order26
5038,HT9-0218S,1,351,372,order399
5039,QKQ-0218S,1,949,365,order40
5040,MNH-0215S,1,448,771,order15
5041,MNH-0215S,1,615,239,order370
5042,MNH-0218S,1,421,612,order250
5043,MNH-0218S,1,1041,385,order251
5044,FMS-0215S,1,436.5,665,order162
5045,QKQ-0218SD,1,1521,58,order78
5046,MNH-0218S,1,468,580,order334
5047,MNH-0218S,1,540,171,order340
5048,LTNS-0218S,1,1026,332,order332
5049,NJYH-0218S,1,833,505,order80
5050,MNH-0218S,1,1012,459,order26
5051,MNH-0218S,1,508.5,500,order26
5052,MNH-0218S,1,688,98,order248
5053,MNH-0218SD,1,2158,58,order239
5054,GHSS-0215S,1,2361,369,order281
5055,QKQ-0218S,1,344.5,503.5,order253
5056,YSH-0218S,1,908,351,order332
5057,LTNS-0225S,1,1779,378,order332
5058,FMB-0218S,1,692,38,order148
5059,MNH-0218S,1,998,328,order254
5060,MNH-0218S,1,852,428,order79
5061,QKQ-0218S,1,915,384,order254
5062,XXB-0218SD,1,863,480,order369
5063,QKQ-0218SD,1,521,58,order79
5064,MNH-0215S,1,714.4,289,order250
5065,MNH-0218S,1,662,310,order398
5066,XXB-0218S,1,694,370,order328
5067,YH-0215S,1,150,848,order318
5068,MNH-0218S,1,2377.5,277,order2
5069,5-0218S,1,318,278,order208
5070,XXB-0218S,1,915,386,order251
5071,MNH-0218S,1,528,578,order239
5072,MNH-0218S,1,2098,573,order255
5073,QKQ-0218S,1,1598.5,428.5,order255
5074,CGYM-0218S,1,2343,380,order328
5075,MNH-0218S,1,361,307,order155
5076,XXB-0218S,1,1498,394,order155
5077,MNH-0218S,1,1962,359.5,order250
5078,MNH-0218S,1,384,559,order84
5079,MNH-0218S,1,1723.5,580,order259
5080,MNH-0218S,1,1905,327,order254
5081,MNH-0218S,1,512,58,order282
5082,YDBS-0218S,1,1998,568,order250
5083,MNH-0218S,1,1666,159.5,order281
5084,YH-0218S,1,451,820,order318
5085,MNH-0218S,1,273,358,order341
5086,MNH-0218S,1,693.5,381,order46
5087,NJYH-0218S,1,939.5,498,order166
5088,CGYM-0218S,1,1124.5,430,order328
5089,MNH-0218S,1,797,529,order85
5090,MNH-0215S,1,505,439,order239
5091,MNH-0218S,1,380,478,order239
5092,FMS-0218S,1,862.5,559,order161
5093,MNH-0218S,1,529,557,order58
5094,MNH-0218S,1,351,258,order1
5095,MNH-0218S,1,863,330,order163
5096,MNH-0218S,1,671,193,order370
5097,MNH-0218S,1,1703,180,order281
5098,MNH-0218S,1,698,379,order356
5099,MNH-0218S,1,2068,530,order248
5100,XXB-0218S,1,1115,327,order162
5101,MNH-0218S,1,402,579,order334
5102,XXB-0218S,1,2034,377.5,order109
5103,MNH-0218S,1,424,560,order282
5104,MNH-0215S,1,614,132.5,order370
5105,CGYM-0218S,1,448,348,order328
5106,MNH-0218S,1,2318,268,order101
5107,MNH-0218S,1,1461,362,order356
5108,MNH-0218S,1,281.5,327,order2
5109,5-0218S,1,1382,297,order208
5110,5-0218S,1,1373,38,order208
5111,MNH-0218S,1,277,38,order281
5112,NJYH-0218S,1,346,178,order80
5113,XXB-0215S,1,403,866,order164
5114,YSH-0218S,1,782,395,order203
5115,MNH-0215S,1,238,198,order3
5116,NJHL-0218S,1,401,347,order318
5117,MNH-0215S,1,288,78,order250
5118,MNH-0218S,1,1942,482,order254
5119,MNH-0218S,1,539,260,order238
5120,MNH-0218S,1,433,228,order281
5121,MNH-0215S,1,476,422,order26
5122,XXB-0218SD,1,952.5,375,order371
5123,MNH-0218SD,1,964,58,order79
5124,MNH-0218S,1,1149,723,order57
5125,MNH-0218S,1,563,38,order164
5126,XXB-0218S,1,949,555,order26
5127,MNH-0218S,1,338,58,order340
5128,QKQ-0218S,1,865,384.5,order40
5129,MNH-0218S,1,655,289,order239
5130,QKQ-0218S,1,1564,475,order239
5131,MNH-0218S,1,1858,558,order238
5132,MNH-0215S,1,2236,362,order155
5133,CGYM-0218S,1,2415,38,order328
5134,MNH-0218S,1,1477,58,order317
5135,MNH-0218S,1,722,579,order259
5136,XXB-0215S,1,409,389,order15
5137,MNH-0218S,1,887,179,order281
5138,MNH-0218SD,1,2418,58,order40
5139,MNH-0218S,1,448,447,order79
5140,YW10-0218S,1,788,248,order280
5142,HT9-0218S,1,1460,58,order399
5143,5-0218SD,1,2431,419,order108
5144,MNH-0218S,1,369,258,order281
5145,MNH-0218S,1,916,58,order256
5146,MNH-0215S,1,1439.5,416,order46
5147,HT9-0218S,1,1793,498,order148
5148,XXB-0218S,1,771,271,order328
5149,MNH-0215S,1,2221,590,order101
5151,MNH-0215S,1,919.5,1102,order371
5152,MNH-0218S,1,498,398,order369
5153,MNH-0218S,1,740,327,order254
5154,MNH-0218S,1,980,262,order34
5155,MNH-0218S,1,914,308,order340
5156,MNH-0218S,1,683,298,order252
5158,MNH-0215S,1,501,354,order225
5159,MNH-0218S,1,941,83,order239
5160,MNH-0218S,1,1660,308,order253
5161,MNH-0218S,1,1696,58,order255
5162,MNH-0218S,1,361,307,order155
5163,NJYH-0218S,1,1718,38,order166
5164,MNH-0218S,1,797,328,order340
5165,5-0218S,1,744,395,order160
5166,MNH-0215S,1,2049.5,612,order248
5167,XXB-0218SD,1,464.5,426,order334
5168,MNH-0218S,1,278,280,order250
5169,XXB-0218SD,1,952.5,375,order371
5170,MNH-0218S,1,2358,498,order239
5171,FMS-0218S,1,761,458,order160
5172,MNH-0218S,1,530.5,558,order60
5173,XXB-0218S,1,2173,283,order34
5174,MNH-0215S,1,834.5,397,order249
5175,XXB-0225S,1,708,497,order17
5176,MNH-0218S,1,611.5,477,order17
5177,MNH-0215S,1,1553.5,500,order255
5178,CGYM-0218S,1,748,557,order328
5179,MNH-0218S,1,754.5,541,order225
5180,MNH-0218S,1,853,38,order79
5181,MNH-0218S,1,338,398,order60
5182,NJYH-0215S,1,709,132.5,order164
5183,MNH-0218S,1,423,557,order259
5184,MNH-0218S,1,358,410.5,order259
5185,MNH-0215S,1,2178.5,1162,order203
5186,MNH-0218S,1,1162,260,order203
5187,MNH-0215S,1,1908.5,382,order15
5188,MNH-0218S,1,345,342,order356
5189,QKQ-0218S,1,764,164,order40
5190,XXB-0218S,1,527,38,order318
5191,MNH-0218S,1,688,548,order248
5192,MNH-0218S,1,668,98,order311
5193,MNH-0218S,1,373,578.5,order251
5194,MNH-0215S,1,338,118,order252
5195,MNH-0218S,1,2236,326,order155
5196,MNH-0218S,1,361,308,order254
5197,XXB-0215S,1,338,118,order334
5198,MNH-0218S,1,723,419,order385
5199,MNH-0215S,1,723,461,order385
5200,MNH-0218S,1,930,327,order40
5201,MNH-0218S,1,301.5,477,order239
5202,MNH-0218S,1,2320.5,379,order239
5203,MNH-0218S,1,1222,58,order26
5204,MNH-0218SD,1,961,565,order78
5205,MNH-0215S,1,344.5,1011,order259
5206,QKQ-0218S,1,1598.5,428.5,order255
5207,MNH-0218S,1,631,575,order239
5208,YMH-0215S,1,388,238,order121
5209,MNH-0218S,1,712,58,order356
5210,YDBS-0218S,1,258,253,order311
5211,MNH-0218SD,1,193,297,order370
5212,XXB-0218S,1,695,248,order370
5213,MNH-0218S,1,1162,326,order155
5214,MNH-0218S,1,232,237.5,order1
5215,MNH-0218S,1,437,458,order237
5216,FMB-0225S,1,1348,448,order148
5217,MNH-0215S,1,697,132.5,order258
5218,5-0218S,1,831,284,order238
5219,MNH-0218S,1,369,58,order281
5220,NJYH-0215S,1,1423.5,347,order80
5221,MNH-0218S,1,431.5,406,order75
5222,MNH-0218S,1,1355,429,order166
5223,CGYM-0218S,1,410,346,order328
5224,MNH-0218S,1,857,190,order46
5225,MNH-0218S,1,411,257,order2
5226,MNH-0218S,1,998,298,order399
5227,QKQ-0215S,1,771,172.5,order255
5228,YH-0215S,1,1519.5,840,order318
5229,MNH-0218SD,1,1937.5,578,order239
5230,MNH-0218S,1,796,308.5,order340
5231,MNH-0218S,1,338,58,order340
5232,MNH-0218S,1,458,280,order250
5233,XXB-0215S,1,283,92.5,order208
5234,PSXH-0418S,1,595.5,469.3,order257
5235,PSKQL-0418S,1,718,287,order357
5236,YSH-0218S,1,477.5,455,order202
5237,084-0218S,1,425.5,308,order381
5238,MNH-0218S,1,1522,58,order385
5239,XXB-0218SD,1,464.5,425,order334
5241,MNH-0218S,1,434,228,order281
5242,QKQ-0218S,1,668,481,order79
5243,XXB-0218SD,1,863,480,order369
5244,MNH-0218S,1,741,417,order385
5245,QKQ-0218S,1,774,164,order40
5246,PSXH-0418S,1,593,424,order257
5247,MNH-0218S,1,930,328,order40
5248,5-0218S,1,1244.5,375,order259
5249,FMS-0218S,1,664,458,order162
5250,FMB-0218S,1,296,408,order148
5251,GDMY-0218S,1,901,308,order100
5252,MNH-0215S,1,1392,766,order45
5253,MNH-0218S,1,855,536,order164
5254,ZQB-0218S,1,917,577,order49
5255,XXB-0218S,1,1534.5,434,order318
5256,MNH-0215S,1,388,118,order75
5257,QKQ-0218S,1,527,469,order60
5258,LTNS-0218S,1,514,338,order332
5259,MNH-0218S,1,1162,326,order155
5260,MNH-0218S,1,218,362,order46
5261,XXB-0218S,1,2398,348,order318
5262,XXB-0215S,1,338,118,order334
5263,MNH-0218S,1,741,308,order40
5264,YH-0218S,1,400,308,order318
5265,MNH-0218S,1,1573,573,order255
5266,MNH-0218S,1,998,298,order399
5267,MNH-0218S,1,1501,58,order40
5268,MNH-0215S,1,698,289,order258
5269,CGYM-0218S,1,471,560,order328
5270,MNH-0218S,1,437,458,order237
5271,XXB-0215S,1,369,289,order318
5272,NJHL-0218S,1,848,578,order249
5273,MNH-0218S,1,460,397,order334
5274,MNH-0218S,1,1360,58,order357
5275,MNH-0218S,1,368,328,order155
5276,MNH-0218S,1,1162,260,order203
5277,084-0218S,1,1001.5,308,order381
5278,QKQ-0218S,1,381,38,order46
5280,MNH-0218S,1,352,559,order282
5281,MNH-0218S,1,388,352,order282
5282,MNH-0215S,1,438,158,order17
5283,QKQ-0218S,1,915,383.5,order254
5284,XXB-0218SD,1,437,472.5,order49
5285,MNH-0215S,1,547.5,289,order398
5286,MNH-0218S,1,661,313,order239
5287,XXB-0218S,1,567,436.5,order239
5288,MNH-0218S,1,370,259.5,order250
5289,MNH-0218S,1,353,578,order251
5290,NJYH-0218S,1,781,188,order164
5291,MNH-0218S,1,762,560,order259
5292,JH-0218S,1,261,290,order239
5293,MNH-0218S,1,361,307,order155
5294,XXB-0218S,1,362,328,order155
5295,CGYM-0218S,1,517.5,354,order328
5296,MNH-0218S,1,345,342,order356
5297,MNH-0218S,1,422,58,order26
5298,MNH-0218S,1,498,38,order15
5299,YH-0215S,1,301.5,930,order320
5300,MNH-0218S,1,766,537,order45
5301,FMS-0218S,1,338,300,order160
5302,XXB-0218SD,1,437,472.5,order49
5303,PSKQL-0418S,1,704.5,369,order356
5304,MNH-0215S,1,288,198,order2
5305,PGBL-0418S,1,764,267,order2
5306,MNH-0218S,1,2333,327,order155
5307,XXB-0218S,1,856,348,order318
5308,MNH-0218S,1,273,358,order341
5309,ZQB-0218S,1,777,365,order360
5310,MNH-0218S,1,359.5,278,order40
5311,MNH-0218S,1,683,298,order252
5312,XXB-0225S,1,1048,499,order26
5313,MNH-0218S,1,931,340,order369
5314,MNH-0218SD,1,671,193,order370
5315,MNH-0215S,1,121.5,565,order225
5316,MNH-0215S,1,325.2,289,order250
5317,QKQ-0218S,1,861,241.5,order255
5318,CGYM-0215S,1,114.5,509,order328
5319,5-0218S,1,2154,38,order256
5320,YMH-0215S,1,388,238,order121
5321,MNH-0215S,1,488,158,order146
5322,MNH-0218S,1,360,375,order385
5323,MNH-0215S,1,901.5,748,order254
5324,MNH-0218SD,1,1362,277,order370
5325,MNH-0218S,1,388,38,order1
5326,MNH-0218S,1,794.5,362,order356
5327,CGYM-0218S,1,1304,619,order328
5328,YDBS-0218S,1,1411,183.6,order311
5329,5-0218S,1,679,475,order252
5330,MNH-0218S,1,871,58,order108
5331,XXB-0215S,1,488,118,order208
5332,MNH-0218S,1,293,308,order155
5333,MNH-0218S,1,2333,327,order155
5334,MNH-0218S,1,1830,297.5,order3
5335,XXB-0215S,1,498,78,order328
5336,MNH-0218S,1,361,308,order254
5337,MNH-0218SD,1,771,575,order15
5338,NJYH-0215S,1,438,118,order84
5339,MNH-0218S,1,361,307,order340
5340,MNH-0215S,1,851.5,741,order40
5341,QKQ-0215S,1,683,92.5,order40
5342,CGYM-0218S,1,1124.5,430,order328
5343,MNH-0218S,1,742,329,order40
5344,MNH-0215S,1,313,239,order281
5345,MNH-0218S,1,620.5,429,order166
5347,HT9-0218S,1,867,498,order148
5348,MNH-0215S,1,338,118,order238
5349,MNH-0218S,1,437,458,order237
5350,YH-0218S,1,301.5,357,order320
5351,MNH-0218S,1,590,228,order101
5352,MNH-0218S,1,594,205,order17
5353,CGYM-0218S,1,1124.5,430,order328
5354,FMS-0218S,1,665,58,order162
5355,MNH-0215S,1,514,439,order17
5356,MNH-0215S,1,380,461,order369
5357,MNH-0215S,1,505,439,order239
5358,MNH-0218S,1,2320,58,order239
5359,FMS-0218S,1,862.5,559,order161
5360,FMS-0215S,1,1971,862.5,order161
5361,QKQ-0215S,1,312,439,order58
5362,MNH-0218S,1,898,617,order80
5363,XXB-0218S,1,709,394.5,order250
5364,MNH-0218S,1,362,326,order340
5365,YMH-0218S,1,903,55,order148
5366,MNH-0218SD,1,2248,88,order334
5367,MNH-0218S,1,840,58,order334
5368,MNH-0218S,1,2198,377,order356
5369,XXB-0215S,1,438,118,order251
5370,MNH-0215S,1,569,439,order238
5371,NJYH-0218S,1,346,178,order80
5372,MNH-0218S,1,1962,557,order60
5373,MNH-0215S,1,512,971,order60
5374,MNH-0218S,1,768,307,order155
5375,FMS-0218S,1,301,762,order160
5376,MNH-0215S,1,238,158,order370
5377,MNH-0218S,1,352,58,order282
5378,MNH-0215S,1,2231,431.5,order75
5379,MNH-0225S,1,1498,398,order356
5380,MNH-0215S,1,801.5,786,order247
5381,MNH-0215S,1,449.5,831,order334
5382,MNH-0218S,1,862,58,order26
5383,MNH-0225S,1,1560,488,order79
5385,NJYH-0215S,1,709,132.5,order164
5386,MNH-0218S,1,916,538,order256
5387,084-0215S,1,288,158,order381
5388,5-0218S,1,362,394,order127
5389,MNH-0215S,1,194.5,720,order341
5390,MNH-0218S,1,338,327,order340
5391,MNH-0218S,1,458,280,order250
5392,MNH-0218S,1,115,428,order79
5393,MNH-0215S,1,772,439,order79
5394,HYBW-0218S,1,2398,378,order320
5395,MNH-0218S,1,2320,477,order239
5396,MNH-0215S,1,266,132.5,order26
5397,MNH-0218S,1,857,557,order164
5398,MNH-0225S,1,1398,378,order357
5399,YSH-0218S,1,776.5,395,order203
5400,5-0218S,1,394,148,order127
5401,MNH-0218S,1,401,560,order334
5402,YH-0218S,1,301.5,357,order320
5403,XXB-0218S,1,362,328,order155
5404,MNH-0218S,1,864,128,order166
5405,FMS-0218S,1,762,299,order160
5406,MNH-0218S,1,1560,58,order146
5407,FMS-0218S,1,761,279.5,order160
5408,MNH-0215S,1,351.5,460,order334
5409,MNH-0218S,1,425,344,order58
5410,MNH-0218S,1,1696,572,order255
5411,MNH-0215S,1,429.5,722,order259
5412,MNH-0215S,1,638,212.5,order357
5413,MNH-0218S,1,370,260,order203
5414,MNH-0218S,1,160,417,order238
5415,XXB-0218S,1,884,395,order250
5416,MNH-0218S,1,771,577,order15
5417,XXB-0218S,1,489,175.5,order15
5418,MNH-0218S,1,2151,479,order237
5419,XXB-0215S,1,367,52.5,order318
5420,NJYH-0218S,1,1914,408,order84
5421,MNH-0215S,1,301,382,order238
5422,QKQ-0215S,1,388,118,order79
5423,YMH-0215S,1,388,238,order121
5424,5-0218S,1,640,241.5,order238
5425,FMS-0218S,1,861.5,540,order161
5426,FMS-0218S,1,416,540,order161
5427,MNH-0218S,1,397,591,order26
5428,JH-0218S,1,262,309,order239
5429,MNH-0218S,1,838,553,order255
5430,MNH-0218S,1,2362,562,order225
5431,MNH-0218S,1,1025,1051,order79
5432,MNH-0218S,1,180,428,order15
5433,MNH-0215S,1,288,78,order250
5434,MNH-0215S,1,266.5,598,order146
5435,NJHL-0218S,1,815,577,order249
5436,MNH-0218SD,1,474,448,order78
5437,MNH-0218S,1,498,480,order385
5438,SL-0215S,1,1314.5,422,order208
5439,MNH-0215S,1,142,458,order251
5440,FMS-0215S,1,520,339,order160
5441,MNH-0218S,1,866,538,order164
5442,MNH-0218S,1,1040,58,order155
5443,MNH-0215S,1,529,956,order58
5444,MNH-0215S,1,288,158,order341
5445,CGYM-0218S,1,602,347,order328
5446,QKQ-0218S,1,1972,519,order79
5447,HT9-0218S,1,364.5,369.5,order399
5448,MNH-0215S,1,2398,871,order108
5449,MNH-0218SD,1,2423,380,order369
5450,MNH-0218SD,1,379,123,order369
5451,FMS-0218S,1,938,378,order162
5452,FMB-0225S,1,1448,498,order121
5453,FMB-0225S,1,1448,498,order121
5454,MNH-0218S,1,797,58,order84
5455,MNH-0218S,1,719,343,order356
5456,MNH-0218S,1,411,257,order2
5457,LTNS-0218S,1,679,314,order332
5458,CGYM-0218S,1,1124.5,430,order328
5459,PLHH-0418S,1,768,217,order258
5460,MNH-0218S,1,662,310,order398
5461,MNH-0218S,1,698,329,order340
5462,CGYM-0218S,1,514,58,order328
5463,FMS-0215S,1,1971,417,order161
5464,MNH-0218S,1,369,258,order281
5465,MNH-0218S,1,363,188,order281
5466,NJYH-0215S,1,438,158,order164
5468,MNH-0215S,1,705,92.5,order259
5469,CGYM-0218S,1,462,429,order328
5470,MNH-0215S,1,687,132.5,order258
5471,LTNS-0218S,1,325,294.5,order332
5472,MNH-0218S,1,1502,58,order2
5473,MNH-0218SD,1,472,557,order79
5474,YDBS-0218S,1,735.5,265,order240
5475,PSXH-0418S,1,595.5,469.3,order257
5476,YMH-0218S,1,2398,38,order148
5477,MNH-0218S,1,361,307,order155
5478,MNH-0218S,1,948,330,order163
5479,MNH-0218S,1,360,58,order155
5480,MNH-0218S,1,250,257.5,order1
5481,MNH-0215S,1,568,172.5,order238
5482,MNH-0218S,1,881.5,408,order75
5483,MNH-0218S,1,613,38,order60
5484,XXB-0215S,1,488,78,order239
5485,MNH-0218S,1,762,58,order259
5486,NJHL-0218S,1,401,347,order318
5487,MNH-0218S,1,352,559,order282
5490,ZQB-0218S,1,672,316,order360
5491,MNH-0218S,1,667,518,order311
5492,FMS-0218S,1,664,308,order162
5493,FMS-0218S,1,664,308,order162
5494,MNH-0215S,1,1901,1141,order251
5495,MNH-0218S,1,2358,380,order239
5496,FMS-0218S,1,762,58,order160
5497,MNH-0218S,1,1458,210,order46
5498,MNH-0218S,1,1458,210,order46
5499,CGYM-0218S,1,2343,380,order328
5500,QKQ-0218S,1,726.5,439,order46
5501,MNH-0218S,1,662,329,order398
5502,HT9-0215S,1,2251,867,order148
5503,MNH-0218S,1,594,205,order17
5504,MNH-0218SD,1,928,555,order79
5505,MNH-0218S,1,2198,377,order356
5506,YDBS-0218S,1,735.5,410,order240
5507,FMS-0218S,1,416,540,order161
5508,JH-0218S,1,261,290,order239
5509,MNH-0215S,1,1188,232,order3
5510,MNH-0218S,1,590,228,order101
5511,YMH-0218SD,1,1236,498,order121
5512,MNH-0215S,1,1701,388,order249
5513,5-0215S,1,1246.5,737,order208
5514,YDBS-0225S,1,698,897,order82
5515,QKQ-0215S,1,430.5,52.5,order79
5516,XXB-0218SD,1,952.5,375,order371
5517,MNH-0218S,1,505,58,order79
5518,MNH-0218SD,1,1362,297,order370
5519,NJYH-0218SD,1,1838,58,order75
5520,MNH-0218S,1,2177,557,order164
5521,MNH-0218S,1,828,38,order255
5523,LTNS-0218SD,1,515,58,order332
5524,MNH-0218S,1,806,559,order84
5525,MNH-0218SD,1,548,78,order282
5526,MNH-0215S,1,405,289,order369
5527,FMS-0218SD,1,1618,58,order160
5528,MNH-0218S,1,361,307,order340
5529,MNH-0215S,1,794.5,721,order356
5530,MNH-0215S,1,2261,978,order317
5531,MNH-0218S,1,740,308,order40
5532,YSH-0218S,1,694,349.5,order332
5533,MNH-0218S,1,2358,380,order239
5534,MNH-0218S,1,921.5,557,order257
5535,YMH-0215S,1,388,238,order148
5536,MNH-0215S,1,288,158,order341
5537,YMH-0215S,1,388,238,order148
5538,MNH-0215S,1,332,627,order100
5539,MNH-0218S,1,425,374,order79
5540,MNH-0218S,1,1905,58,order254
5541,ZQB-0218S,1,672,316,order360
5542,MNH-0218S,1,1422,287,order257
5543,XXB-0215S,1,916,522,order26
5544,MNH-0218S,1,845,574,order239
5545,MNH-0218S,1,953,330,order40
5546,XXB-0218S,1,1988,38,order26
5547,MNH-0218S,1,468,483,order58
5548,MNH-0218S,1,899,410,order166
5549,MNH-0218S,1,866,557,order164
5551,MNH-0218SD,1,1318,58,order203
5552,YH-0218S,1,2358,330,order318
5554,MNH-0218S,1,922,297,order252
5555,XXB-0218S,1,1148,38,order26
5556,MNH-0218S,1,2101,361,order356
5557,MNH-0218SD,1,1102,379,order371
5558,MNH-0218S,1,374,48,order79
5559,MNH-0215S,1,526.5,172.5,order3
5560,CGYM-0218S,1,1003,98,order328
5561,MNH-0218S,1,1859,256.5,order1
5562,MNH-0218SD,1,2333,58,order258
5563,YH-0218S,1,150,303,order318
5564,MNH-0218S,1,289,577,order163
5565,NJYH-0218S,1,1443,198,order80
5566,QKQ-0215S,1,438,118,order58
5567,MNH-0218S,1,450.5,328,order155
5568,MNH-0218S,1,218,328,order155
5569,MNH-0215S,1,517.4,172.5,order3
5570,MNH-0218S,1,160,417,order238
5571,MNH-0218S,1,953,330,order40
5572,MNH-0218S,1,1962,359.5,order250
5573,MNH-0218S,1,388,555,order249
5574,MNH-0218S,1,1160,58,order17
5576,MNH-0218S,1,344.5,422,order237
5577,MNH-0218SD,1,2418,58,order40
5578,QKQ-0218SD,1,1701,58,order79
5579,MNH-0218S,1,471,178,order80
5580,MNH-0218S,1,194.5,357,order341
5581,PLHH-0418S,1,767,217,order258
5582,NJHL-0218S,1,814,268,order249
5583,XXB-0218S,1,1120.5,495,order328
5584,MNH-0218SD,1,2082,58,order84
5585,MNH-0218S,1,1092,58,order238
5586,MNH-0218S,1,1660,308,order253
5587,MNH-0218S,1,1932,557,order58
5589,MNH-0215S,1,194.5,720,order341
5590,YH-0218S,1,433,145.5,order318
5591,MNH-0218S,1,866,287,order257
5592,XXB-0218S,1,409.5,388,order251
5593,MNH-0215S,1,2341,540,order238
