批次序号,原片材质,原片序号,产品id,产品x坐标,产品y坐标,产品x方向长度,产品y方向长度
4,GDMY-0215S,15,25063,114.5,411,340,114.5
4,GDMY-0215S,15,25652,114.5,751,454.5,340
4,GDMY-0215S,15,26248,114.5,2221,454.5,751
4,GDMY-0215S,16,26465,0,118,0,238
4,GDMY-0215S,16,22683,0,2221,0,751
4,GDMY-0215S,16,22972,0,901.5,751,1196
4,GDMY-0215S,16,23665,0,334,1947,92.5
4,GDMY-0215S,17,23760,0,910.5,0,796
4,GDMY-0215S,17,23807,0,2001,0,796
4,GDMY-0215S,17,23959,0,239,796,326
4,GDMY-0215S,17,23966,239,796,796,498
4,GDMY-0215S,17,24421,0,335,1294,239
4,GDMY-0215S,17,24525,1035,118,796,238
4,GDMY-0215S,17,24613,1035,92.5,1034,325
4,GDMY-0215S,18,24856,0,796,0,1570.5
4,GDMY-0215S,18,25109,796,288,0,78
4,GDMY-0215S,18,25458,796,790,0,901.5
4,GDMY-0215S,18,25599,796,92.5,901.5,326
4,GDMY-0215S,18,27028,888.5,118,901.5,238
4,GDMY-0215S,18,27092,888.5,327,1139.5,239
4,GDMY-0215S,18,27257,796,423,1378.5,784
4,GDMY-0215S,18,27329,0,238,1570.5,118
4,GDMY-0215S,18,22781,238,238,1570.5,118
4,GDMY-0215S,18,23302,1006.5,118,901.5,238
4,GDMY-0215S,19,23862,0,328,0,52.5
4,GDMY-0215S,19,24861,328,488,0,118
4,GDMY-0215S,19,25170,0,489,118,394
4,GDMY-0215S,19,25411,489,488,118,118
4,GDMY-0215S,19,25453,977,118,0,488
4,GDMY-0215S,19,26878,1095,118,0,488
4,GDMY-0215S,19,27126,489,78,236,288
4,GDMY-0215S,19,27389,489,482,236,2241
4,GDMY-0215S,19,22639,0,393,512,92.5
4,GDMY-0215S,19,22742,0,394,604.5,489
4,GDMY-0215S,19,22985,0,347.5,1093.5,450
4,GDMY-0215S,19,23781,0,393,1543.5,92.5
4,GDMY-0215S,19,23958,0,288,1636,78
4,GDMY-0215S,19,24013,0,329,1714,289
4,GDMY-0215S,19,24347,0,450,2003,347.5
4,GDMY-0215S,19,24572,0,393,2003,92.5
4,GDMY-0215S,19,24696,0,489,2003,394
4,GDMY-0215S,19,25125,0,288,2003,78
4,GDMY-0215S,19,25741,971,92.5,488,393
4,GDMY-0215S,19,25844,971,329,488,289
4,GDMY-0215S,19,25879,1063.5,118,777,488
4,GDMY-0215S,19,25880,394,52.5,512,328
4,GDMY-0215S,19,26280,394,488,512,118
4,GDMY-0215S,19,27047,971,118,1265,488
4,GDMY-0215S,20,27164,0,795,0,781.5
4,GDMY-0215S,20,27357,795,282.5,0,664.5
4,GDMY-0215S,20,23943,795,448,0,1921.5
4,GDMY-0215S,20,23999,0,488,781.5,118
4,GDMY-0215S,20,24349,0,1934,781.5,425
4,GDMY-0215S,20,24399,0,394,1206.5,489
4,GDMY-0215S,21,25465,0,870,0,439
4,GDMY-0215S,21,25654,870,118,0,488
4,GDMY-0215S,21,25743,0,438,439,118
4,GDMY-0215S,21,22633,438,489,488,414
4,GDMY-0215S,21,22858,0,477,902,969.5
4,GDMY-0215S,21,23150,477,392,902,781.5
4,GDMY-0215S,21,23273,477,664.5,902,804
4,GDMY-0215S,21,23334,477,795,902,664.5
4,GDMY-0215S,21,23427,988,92.5,0,539
4,GDMY-0215S,22,23716,0,118,0,488
4,GDMY-0215S,22,23841,118,433,0,962
4,GDMY-0215S,22,23854,551,118,0,438
4,GDMY-0215S,22,24206,669,480,0,477
4,GDMY-0215S,22,24557,669,2058,0,962
4,GDMY-0215S,22,24927,0,134.5,962,596
4,GDMY-0215S,22,25195,134.5,926,962,134.5
4,GDMY-0215S,23,25360,0,438,0,118
4,GDMY-0215S,23,25419,438,92.5,0,413
4,GDMY-0215S,23,25462,530.5,489,0,414
4,GDMY-0215S,23,25532,1019.5,92.5,0,869
4,GDMY-0215S,23,25613,0,438,118,118
4,GDMY-0215S,23,25875,0,439,413,540
4,GDMY-0215S,23,25940,0,413,236,92.5
4,GDMY-0215S,23,25977,439,118,414,488
4,GDMY-0215S,23,26340,557,491,869,960
4,GDMY-0215S,23,26623,0,960,1829,143.5
4,GDMY-0215S,23,27187,1048,118,869,488
4,GDMY-0215S,24,27209,0,962,0,1829.5
4,GDMY-0215S,25,24730,0,377,0,2261
4,GDMY-0215S,25,25067,377,780,0,2261
4,GDMY-0215S,26,27269,0,288,0,158
4,GDMY-0215S,26,22659,288,202,0,1180
4,GDMY-0215S,26,22902,288,2261,0,377
4,GDMY-0215S,26,23100,490,539,377,289
4,GDMY-0215S,26,23101,0,288,158,158
4,GDMY-0215S,26,23117,490,539,666,289
4,GDMY-0215S,26,23156,490,538,955,132.5
4,GDMY-0215S,26,23194,490,289,1087.5,548
4,GDMY-0215S,26,23617,0,538,1635.5,132.5
4,GDMY-0215S,26,23924,0,132.5,316,538
4,GDMY-0215S,26,24373,0,462,316,2098.5
4,GDMY-0215S,26,24464,1029,158,377,288
4,GDMY-0215S,26,24626,0,288,854,158
4,GDMY-0215S,26,24646,1029,158,665,288
4,GDMY-0215S,27,24704,0,158,0,438
4,GDMY-0215S,27,25197,158,539,0,289
4,GDMY-0215S,27,25200,697,132.5,0,677
4,GDMY-0215S,27,25216,829.5,288,0,158
4,GDMY-0215S,27,25220,1117.5,52.5,0,399.5
4,GDMY-0215S,27,25468,158,338,289,78
4,GDMY-0215S,27,25974,0,677,438,132.5
4,GDMY-0215S,27,26571,0,538,570.5,132.5
4,GDMY-0215S,27,26709,538,539,677,289
4,GDMY-0215S,27,26771,0,547,966,132.5
4,GDMY-0215S,27,27325,0,1554.5,966,472
4,GDMY-0215S,27,22872,829.5,288,158,158
4,GDMY-0215S,27,23039,829.5,162,158,1581
4,GDMY-0215S,27,23083,0,528,1438,469
4,GDMY-0215S,27,23239,528,158,1438,288
4,GDMY-0215S,27,23309,0,288,703,158
4,GDMY-0215S,27,23395,991.5,158,1438,288
4,GDMY-0215S,27,23422,991.5,1789,1438,202
4,GDMY-0215S,28,23536,0,400.5,0,339
4,GDMY-0215S,28,23648,0,2256,0,834
4,GDMY-0215S,28,23686,0,402,0,1788
4,GDMY-0215S,28,24390,402,448,834,402
4,GDMY-0215S,28,24625,850,338,834,78
4,GDMY-0215S,28,24809,850,52.5,912,389
4,GDMY-0215S,29,25260,0,1477,0,627
4,GDMY-0215S,29,25517,0,678,627,439
4,GDMY-0215S,29,25639,678,439,627,678
4,GDMY-0215S,29,25795,0,438,1066,158
4,GDMY-0215S,29,26231,0,390,1224,339
4,GDMY-0215S,29,26522,1117,78,627,338
4,GDMY-0215S,29,26760,390,338,1305,78
4,GDMY-0215S,29,26798,728,389,1305,502.5
4,GDMY-0215S,29,26949,390,158,1383,438
4,GDMY-0215S,29,27170,548,438,1807.5,158
4,GDMY-0215S,29,22735,0,438,1821,158
4,GDMY-0215S,29,23078,0,1137,1979,116
4,GDMY-0215S,29,23086,0,1477,1979,105
4,GDMY-0215S,30,23666,0,398,0,542
4,GDMY-0215S,30,23904,398,542,0,2028
4,GDMY-0215S,31,23963,0,52.5,0,501.5
4,GDMY-0215S,31,24427,52.5,843,0,2028
4,GDMY-0215S,31,24779,52.5,398,0,843
4,GDMY-0215S,32,24800,0,834,0,398
4,GDMY-0215S,32,24842,0,479,398,2015
4,GDMY-0215S,32,24948,479,398,398,996
4,GDMY-0215S,32,25068,479,411,1394,479
4,GDMY-0215S,32,25092,479,686,1873,132.5
4,GDMY-0215S,32,25557,479,389,1873,502.5
4,GDMY-0215S,32,25615,834,78,0,388
4,GDMY-0215S,32,25877,834,439,0,687
4,GDMY-0215S,32,25957,834,388,0,78
4,GDMY-0215S,32,26009,834,686,0,132.5
4,GDMY-0215S,32,26035,834,439,0,687
4,GDMY-0215S,33,26126,0,388,0,78
4,GDMY-0215S,33,26246,388,501.5,0,52.5
4,GDMY-0215S,33,26292,388,388,52.5,78
4,GDMY-0215S,33,26306,776,438,52.5,158
4,GDMY-0215S,33,26714,776,2028,52.5,843
4,GDMY-0215S,33,26750,0,438,130.5,158
4,GDMY-0215S,33,26846,438,158,130.5,438
4,GDMY-0215S,34,26853,0,834,0,2028
4,GDMY-0215S,35,26943,0,398,0,843
4,GDMY-0215S,35,27176,0,2028,0,996
4,GDMY-0218S,0,22739,0,1366,0,38
4,GDMY-0218S,0,22843,0,578,38,1998
4,GDMY-0218S,0,22886,578,578,38,1998
4,GDMY-0218S,0,22983,578,578,38,428
4,GDMY-0218S,1,23184,0,578,0,1998
4,GDMY-0218S,1,23264,578,38,0,577
4,GDMY-0218S,1,23359,616,558,0,409.5
4,GDMY-0218S,1,23418,616,578,409.5,1998
4,GDMY-0218S,1,23466,616,428,409.5,578
4,GDMY-0218S,2,23580,0,578,0,427
4,GDMY-0218S,2,23763,578,558,0,409.5
4,GDMY-0218S,2,23766,578,320,409.5,558
4,GDMY-0218S,2,23831,0,558,427,821
4,GDMY-0218S,2,23961,558,578,967.5,428
4,GDMY-0218S,2,24027,0,881,1395.5,879.5
4,GDMY-0218S,2,24036,0,881,1395.5,879.5
4,GDMY-0218S,3,24229,0,577,0,1662
4,GDMY-0218S,3,24283,577,427,0,880
4,GDMY-0218S,4,24489,0,578,0,428
4,GDMY-0218S,4,24581,578,556,0,319
4,GDMY-0218S,4,24582,578,578,319,427
4,GDMY-0218S,4,24897,578,1998,319,880
4,GDMY-0218S,4,25180,0,558,428,660
4,GDMY-0218S,5,25183,0,575,0,1000
4,GDMY-0218S,5,25418,0,881,1000,879.5
4,GDMY-0218S,5,25551,0,1998,1000,578
4,GDMY-0218S,6,25720,0,38,0,2067
4,GDMY-0218S,6,25736,38,558,0,1901
4,GDMY-0218S,6,25751,38,1000,0,577
4,GDMY-0218S,6,26015,596,319,577,556
4,GDMY-0218S,6,26084,596,575,1133,1000
4,GDMY-0218S,7,26189,0,556,0,319
4,GDMY-0218S,7,26518,0,1662,0,577
4,GDMY-0218S,7,26543,0,821,577,558
4,GDMY-0218S,7,26733,0,1998,577,578
4,GDMY-0218S,8,26847,0,1901,0,577
4,GDMY-0218S,8,27284,0,558,577,821
4,GDMY-0218S,8,27333,0,1662,577,577
4,GDMY-0218S,9,22631,0,410,0,501
4,GDMY-0218S,9,22741,410,502,0,429
4,GDMY-0218S,9,23153,410,560,429,862
4,GDMY-0218S,9,23203,410,580,429,2368
4,GDMY-0218S,10,23226,0,460,0,447
4,GDMY-0218S,10,23262,460,577,0,412
4,GDMY-0218S,10,23472,460,579,412,862
4,GDMY-0218S,10,23914,0,558,1274,412
4,GDMY-0218S,10,23939,0,580,1274,2368
4,GDMY-0218S,10,24068,580,502,1274,448
4,GDMY-0218S,11,24105,0,2368,0,430
4,GDMY-0218S,11,24191,0,2368,0,580
4,GDMY-0218S,11,24244,0,558,580,412
4,GDMY-0218S,12,24324,0,862,0,560
4,GDMY-0218S,12,24413,0,580,0,2368
4,GDMY-0218S,12,24465,580,410,560,502
4,GDMY-0218S,12,24650,580,412,1062,579
4,GDMY-0218S,12,24789,580,577,1062,862
4,GDMY-0218S,13,25169,0,410,0,501
4,GDMY-0218S,13,25231,410,579,0,862
4,GDMY-0218S,13,25285,410,2408,0,38
4,GDMY-0218S,13,25531,0,429,862,502
4,GDMY-0218S,13,25855,429,558,862,861
4,GDMY-0218S,13,25859,0,410,1364,502
4,GDMY-0218S,14,25999,0,862,0,558
4,GDMY-0218S,14,26040,0,862,558,579
4,GDMY-0218S,14,26042,0,498,1137,468
4,GDMY-0218S,14,26196,0,2368,1137,580
4,GDMY-0218S,15,26397,0,862,0,560
4,GDMY-0218S,15,26869,0,410,560,501
4,GDMY-0218S,15,27043,0,2368,560,580
4,GDMY-0218S,16,27186,0,2408,0,38
4,GDMY-0218S,16,27224,0,430,38,2368
4,GDMY-0218S,16,27246,430,587,38,442
4,GDMY-0218S,16,22649,430,441,480,568
4,GDMY-0218S,16,22727,430,1562,480,247
4,GDMY-0218S,16,22929,1017,58,38,442
4,GDMY-0218S,16,22960,430,428,1048,148
4,GDMY-0218S,16,23129,430,448,1196,502
4,GDMY-0218S,16,23297,430,653,1698,228
4,GDMY-0218S,17,23310,0,427,0,742
4,GDMY-0218S,17,23365,427,588,0,1637.5
4,GDMY-0218S,17,23366,1015,78,0,742
4,GDMY-0218S,17,23447,0,787.5,1637.5,548
4,GDMY-0218S,17,23471,1093,58,0,1285
4,GDMY-0218S,17,23481,0,228,742,653
4,GDMY-0218S,17,23500,0,588,742,1637.5
4,GDMY-0218S,18,23574,0,762,0,227
4,GDMY-0218S,18,23734,762,148,0,428
4,GDMY-0218S,18,23928,0,762,227,227
4,GDMY-0218S,18,23982,910,58,0,1562
4,GDMY-0218S,18,24004,0,761,454,207.5
4,GDMY-0218S,18,24045,0,787.5,661.5,548
4,GDMY-0218S,18,24079,0,442,1209.5,567
4,GDMY-0218S,18,24216,442,762,1562,616
4,GDMY-0218S,18,24274,442,787.5,1562,567
4,GDMY-0218S,18,24382,442,428,1209.5,148
4,GDMY-0218S,18,24439,968,78,0,742
4,GDMY-0218S,18,24515,0,713,2178,248
4,GDMY-0218S,18,24574,1046,58,0,805
4,GDMY-0218S,18,24765,1046,762,0,227
4,GDMY-0218S,19,24834,0,148,0,428
4,GDMY-0218S,19,24965,148,78,0,742
4,GDMY-0218S,19,25027,148,1285,0,58
4,GDMY-0218S,19,25098,226,448,58,148
4,GDMY-0218S,19,25266,226,1698,58,58
4,GDMY-0218S,19,25359,226,748,206,588
4,GDMY-0218S,19,25408,0,248,794,348
4,GDMY-0218S,19,25414,248,616,794,762
4,GDMY-0218S,19,25571,248,1562,794,58
4,GDMY-0218S,19,25691,0,548,1556,441
4,GDMY-0218S,19,25835,864,248,852,348
4,GDMY-0218S,19,26049,0,742,1997,427
4,GDMY-0218S,19,26069,0,58,1997,1598
4,GDMY-0218S,19,26071,0,1562,1997,311
4,GDMY-0218S,19,26307,864,227,1200,762
4,GDMY-0218S,19,26519,864,441,1200,298
4,GDMY-0218S,20,26526,0,1760,0,43
4,GDMY-0218S,20,26614,0,567,43,787.5
4,GDMY-0218S,20,26726,567,148,43,448
4,GDMY-0218S,20,26747,715,248,43,713
4,GDMY-0218S,20,26777,567,568,756,441
4,GDMY-0218S,20,26916,0,567,830.5,442
4,GDMY-0218S,20,26952,567,311,1197,227.5
4,GDMY-0218S,20,26953,567,1562,1197,247
4,GDMY-0218S,20,27078,0,207.5,1272.5,761
4,GDMY-0218S,20,27151,207.5,568,1444,441
4,GDMY-0218S,20,27185,207.5,742,1885,78
4,GDMY-0218S,20,22704,207.5,588,1885,748
4,GDMY-0218S,21,22888,0,359,0,1762
4,GDMY-0218S,21,22979,359,360,0,1098
4,GDMY-0218S,21,23060,719,411,0,339.5
4,GDMY-0218S,21,23116,719,411,339.5,339.5
4,GDMY-0218S,21,23299,719,412,679,359
4,GDMY-0218S,21,23343,0,862,1762,359
4,GDMY-0218S,21,23433,719,422,1038,357
4,GDMY-0218S,21,23455,359,421,1395,338
4,GDMY-0218S,21,23474,359,360,1395,1098
4,GDMY-0218S,21,23539,359,1310,1395,357
4,GDMY-0218S,22,23565,0,359,0,862
4,GDMY-0218S,22,23695,359,273,0,358
4,GDMY-0218S,22,23767,632,360,0,1098
4,GDMY-0218S,22,23770,0,357,862,194.5
4,GDMY-0218S,22,23814,992,38,0,2348
4,GDMY-0218S,22,23847,0,862,1098,359
4,GDMY-0218S,22,24065,0,359,1098,1762
4,GDMY-0218S,22,24138,0,1014,1098,43
4,GDMY-0218S,22,24143,1030,184,0,669
4,GDMY-0218S,22,24153,359,358,1457,273
4,GDMY-0218S,22,24232,359,184,358,669
4,GDMY-0218S,22,24286,359,339.5,1730,411
4,GDMY-0218S,22,24369,359,1310,1730,357
4,GDMY-0218S,22,24450,359,357,2141,194.5
4,GDMY-0218S,23,24462,0,358,0,273
4,GDMY-0218S,23,24485,358,43,0,1014
4,GDMY-0218S,23,24881,0,1098,1014,360
4,GDMY-0218S,23,24984,0,862,1374,359
4,GDMY-0218S,23,25001,401,359,0,412
4,GDMY-0218S,23,25045,760,422,0,359
4,GDMY-0218S,23,25154,862,339.5,1374,861
4,GDMY-0218S,23,25250,760,359,359,412
4,GDMY-0218S,23,25338,0,862,1733,359
4,GDMY-0218S,23,25539,0,421,2092,338
4,GDMY-0218S,23,25709,0,1098,2092,360
4,GDMY-0218S,23,25768,421,411,2092,339.5
4,GDMY-0218S,23,26047,401,559,771,38
4,GDMY-0218S,23,26110,0,338,273,421
4,GDMY-0218S,23,26265,401,273,412,358
4,GDMY-0218S,24,26336,0,381,0,327.5
4,GDMY-0218S,24,26675,381,669,0,184
4,GDMY-0218S,24,26770,1050,78,0,548
4,GDMY-0218S,24,26833,381,327,184,312
4,GDMY-0218S,24,26844,381,382,184,2023
4,GDMY-0218S,24,26968,381,548,184,427
4,GDMY-0218S,24,27414,0,669,2207,184
4,GDMY-0218S,24,23009,0,339.5,327.5,861
4,GDMY-0218S,24,23210,763,360,611,1098
4,GDMY-0218S,24,23278,0,312,1188.5,329
4,GDMY-0218S,24,23522,0,359,1188.5,862
4,GDMY-0218S,24,23638,763,338,1709,421
4,GDMY-0218S,24,23687,763,412,1709,359
4,GDMY-0218S,25,23721,0,327.5,0,381
4,GDMY-0218S,25,23725,327.5,548,0,78
4,GDMY-0218S,25,23773,327.5,548,78,78
4,GDMY-0218S,25,23869,327.5,448,156,178
4,GDMY-0218S,25,23985,775.5,381,156,327.5
4,GDMY-0218S,25,24092,327.5,448,334,178
4,GDMY-0218S,25,24155,0,448,512,178
4,GDMY-0218S,25,24361,448,448,512,178
4,GDMY-0218S,25,24389,896,178,483.5,448
4,GDMY-0218S,25,24516,0,347,690,784
4,GDMY-0218S,25,24538,347,447,690,1134
4,GDMY-0218S,25,24703,794,327.5,931.5,381
4,GDMY-0218S,25,24717,794,381,1312.5,327.5
4,GDMY-0218S,25,24770,0,548,1824,78
4,GDMY-0218S,25,24794,0,312,1474,327
4,GDMY-0218S,25,25055,0,1134,1902,78
4,GDMY-0218S,25,25190,0,2023,1902,382
4,GDMY-0218S,25,25210,0,448,1902,178
4,GDMY-0218S,25,25302,1121.5,78,483.5,548
4,GDMY-0218S,26,25303,0,310,0,327
4,GDMY-0218S,26,25342,310,327,0,312
4,GDMY-0218S,26,25499,637,327.5,0,381
4,GDMY-0218S,26,25520,0,348,327,2075
4,GDMY-0218S,26,25934,964.5,178,0,448
4,GDMY-0218S,26,25987,964.5,1134,0,78
4,GDMY-0218S,26,26133,348,448,381,178
4,GDMY-0218S,26,26193,796,347,448,784
4,GDMY-0218S,26,26194,796,347,448,2023
4,GDMY-0218S,27,26355,0,548,0,78
4,GDMY-0218S,27,26533,548,178,0,448
4,GDMY-0218S,27,26550,0,548,78,78
4,GDMY-0218S,27,26586,0,2060,78,348
4,GDMY-0218S,27,26682,0,312,426,327
4,GDMY-0218S,27,26874,312,548,448,427
4,GDMY-0218S,27,26928,312,2060,448,312
4,GDMY-0218S,27,26930,312,2060,448,348
4,GDMY-0218S,27,26972,0,548,875,427
4,GDMY-0218S,27,27207,548,448,875,178
4,GDMY-0218S,28,27273,0,411,0,288
4,GDMY-0218S,28,27344,411,268,0,412
4,GDMY-0218S,28,22629,679,38,0,2438
4,GDMY-0218S,28,22664,717,341,0,328
4,GDMY-0218S,28,22666,0,215,288,324
4,GDMY-0218S,28,22715,0,2027,288,178
4,GDMY-0218S,28,22723,215,178,466,303.5
4,GDMY-0218S,28,22881,393,211,466,680
4,GDMY-0218S,28,22884,717,411,466,288
4,GDMY-0218S,28,22925,717,324,754,215
4,GDMY-0218S,28,22963,717,2027,754,323
4,GDMY-0218S,28,23058,0,78,612,548
4,GDMY-0218S,28,23192,78,307,769.5,412
4,GDMY-0218S,28,23581,717,211,1077,680
4,GDMY-0218S,28,23609,0,427,1181.5,548
4,GDMY-0218S,29,23634,0,324,0,215
4,GDMY-0218S,29,23650,324,323,0,2027
4,GDMY-0218S,29,23799,647,215,0,324
4,GDMY-0218S,29,23879,862,348,0,1896
4,GDMY-0218S,29,24066,862,310,0,2388
4,GDMY-0218S,29,24071,0,178,215,303.5
4,GDMY-0218S,29,24169,0,309,518.5,412
4,GDMY-0218S,30,24441,0,323,0,647
4,GDMY-0218S,30,24575,323,328,0,341
4,GDMY-0218S,30,24760,651,248,0,324
4,GDMY-0218S,30,24872,899,303,0,342
4,GDMY-0218S,30,24880,651,178,324,647
4,GDMY-0218S,30,24902,323,288,341,411
4,GDMY-0218S,30,25319,829,303,342,342
4,GDMY-0218S,30,25406,829,342,684,268
4,GDMY-0218S,30,25451,0,323,647,647
4,GDMY-0218S,30,25621,323,411,971,288
4,GDMY-0218S,30,25655,829,328,952,341
4,GDMY-0218S,30,26066,829,1896,952,348
4,GDMY-0218S,30,26088,323,211,1259,685
4,GDMY-0218S,30,26318,0,304,1294,248
4,GDMY-0218S,30,26551,534,341,1300,328
4,GDMY-0218S,30,26593,875,342,1300,347
4,GDMY-0218S,31,26740,0,78,0,592
4,GDMY-0218S,31,26884,78,38,0,2438
4,GDMY-0218S,31,27111,116,78,0,592
4,GDMY-0218S,31,27354,194,330,0,2388
4,GDMY-0218S,31,27395,524,38,0,570
4,GDMY-0218S,31,22926,562,577,0,780
4,GDMY-0218S,31,23044,524,685,780,211
4,GDMY-0218S,31,23371,524,685,991,211
4,GDMY-0218S,31,23372,524,625,1202,144
4,GDMY-0218S,31,23411,524,411,1346,288
4,GDMY-0218S,31,23412,524,570,1634,38
4,GDMY-0218S,31,23590,524,231.5,1672,594
4,GDMY-0218S,31,23679,524,578,1672,578.5
4,GDMY-0218S,32,23726,0,770,0,558
4,GDMY-0218S,32,24019,770,428,0,553.5
4,GDMY-0218S,32,24150,770,78,553.5,592
4,GDMY-0218S,32,24166,770,1962,553.5,577
4,GDMY-0218S,32,24240,0,504,558,48
4,GDMY-0218S,32,24248,0,558,606,779
4,GDMY-0218S,32,24366,0,1160,1385,407
4,GDMY-0218S,33,24532,0,38,0,570
4,GDMY-0218S,33,24533,38,780,0,558
4,GDMY-0218S,33,24569,38,1962,0,577
4,GDMY-0218S,33,24600,0,558,577,771
4,GDMY-0218S,33,24855,558,578,577,578.5
4,GDMY-0218S,33,25306,558,626,1155.5,577
4,GDMY-0218S,33,25381,0,592,1732.5,78
4,GDMY-0218S,33,25519,592,144,1732.5,625
4,GDMY-0218S,33,25541,1136,38,577,570
4,GDMY-0218S,34,25558,0,578.5,0,578
4,GDMY-0218S,34,25566,0,2038,0,38
4,GDMY-0218S,34,25607,0,771,578,558
4,GDMY-0218S,34,25619,578.5,592,38,409
4,GDMY-0218S,34,25637,771,370,447,558
4,GDMY-0218S,34,25677,771,445,1005,504
4,GDMY-0218S,34,25712,0,248,1136,686
4,GDMY-0218S,34,25752,248,198,1136,594
4,GDMY-0218S,34,25959,446,771,1509,577
4,GDMY-0218S,34,26428,0,504,2086,48
4,GDMY-0218S,34,26496,0,428,2086,553.5
4,GDMY-0218S,34,26542,504,594,2086,231.5
4,GDMY-0218S,35,26851,0,133,0,558
4,GDMY-0218S,35,26855,133,626,0,558
4,GDMY-0218S,35,26959,759,358,0,364.5
4,GDMY-0218S,35,27072,0,888,558,254
4,GDMY-0218S,35,27073,888,198,364.5,594
4,GDMY-0218S,35,27107,0,248,812,686
4,GDMY-0218S,35,27182,1117,48,0,504
4,GDMY-0218S,35,27306,248,277,812,1262
4,GDMY-0218S,35,22663,525,475,958.5,388
4,GDMY-0218S,35,22702,525,504,1346.5,445
4,GDMY-0218S,35,22731,525,504,1791.5,48
4,GDMY-0218S,35,22753,525,409,1839.5,592
4,GDMY-0218S,35,22780,525,1262,1839.5,277
4,GDMY-0218S,36,22876,0,147,0,751
4,GDMY-0218S,36,22941,147,364.5,0,358
4,GDMY-0218S,36,23105,511.5,377,0,2221
4,GDMY-0218S,36,23162,147,358,358,364.5
4,GDMY-0218S,36,23172,147,828,358,254
4,GDMY-0218S,36,23178,888.5,253,612,829
4,GDMY-0218S,36,23228,147,364.5,722.5,358
4,GDMY-0218S,36,23308,0,365.5,1080.5,358
4,GDMY-0218S,36,23381,0,791,1080.5,829
4,GDMY-0218S,36,23533,0,364.5,1909.5,358
4,GDMY-0218S,36,23547,0,358,1909.5,365.5
4,GDMY-0218S,37,23596,0,247,0,395
4,GDMY-0218S,37,23614,247,358,0,364.5
4,GDMY-0218S,37,23632,605,364.5,0,358
4,GDMY-0218S,37,23676,605,358,358,365.5
4,GDMY-0218S,37,23685,0,835,723.5,311
4,GDMY-0218S,37,23918,247,311,364.5,257.5
4,GDMY-0218S,37,23973,835,365.5,723.5,358
4,GDMY-0218S,37,24006,0,358,1034.5,364.5
4,GDMY-0218S,37,24070,358,828,1081.5,248
4,GDMY-0218S,37,24082,358,358,1329.5,364.5
4,GDMY-0218S,37,24548,716,364.5,1329.5,358
4,GDMY-0218S,37,24783,716,418.5,1687.5,378
4,GDMY-0218S,37,24878,969.5,247,0,395
4,GDMY-0218S,37,24879,0,148,1399,358.5
4,GDMY-0218S,37,25075,148,364.5,1694,358
4,GDMY-0218S,37,25097,148,395,1694,791
4,GDMY-0218S,37,25206,543,394,2065.5,227.5
4,GDMY-0218S,37,25259,543,358,2065.5,364.5
4,GDMY-0218S,37,25349,543,253,2065.5,829
4,GDMY-0218S,38,25486,0,1502,0,537
4,GDMY-0218S,38,25649,0,377,537,1522
4,GDMY-0218S,38,25759,377,358,537,364.5
4,GDMY-0218S,38,25793,735,407,537,311
4,GDMY-0218S,38,25824,735,277,848,311
4,GDMY-0218S,38,25863,735,377,848,1522
4,GDMY-0218S,38,25870,1142,38,537,398
4,GDMY-0218S,38,25970,1180,38,537,247
4,GDMY-0218S,38,26123,377,358,901.5,364.5
4,GDMY-0218S,39,26346,0,2318,0,378
4,GDMY-0218S,39,26609,0,2221,0,358
4,GDMY-0218S,39,26699,0,2221,0,358
4,GDMY-0218S,39,26830,0,147,378,751
4,GDMY-0218S,40,26862,0,378,0,2318
4,GDMY-0218S,40,26924,378,324,0,374
4,GDMY-0218S,40,26956,378,828,374,248
4,GDMY-0218S,40,27001,702,358.5,0,148
4,GDMY-0218S,40,27016,378,348,622,278
4,GDMY-0218S,40,27030,702,398,148,38
4,GDMY-0218S,40,27256,726,364.5,622,358
4,GDMY-0218S,40,27332,378,557,980,114.5
4,GDMY-0218S,40,27335,935,233.5,980,828
4,GDMY-0218S,40,27341,378,278,1094.5,348
4,GDMY-0218S,40,22736,378,557,1442.5,114.5
4,GDMY-0218S,41,22737,0,648,0,325
4,GDMY-0218S,41,22751,648,325,0,1098
4,GDMY-0218S,41,22800,648,822,0,1498
4,GDMY-0218S,41,22817,648,2098,0,58
4,GDMY-0218S,41,22904,0,324,325,786
4,GDMY-0218S,41,22938,0,901.5,1498,303
4,GDMY-0218S,41,22973,324,303,325,423
4,GDMY-0218S,41,23073,901.5,303,1498,795
4,GDMY-0218S,42,23098,0,325,0,648
4,GDMY-0218S,42,23148,325,822,0,88
4,GDMY-0218S,42,23349,325,303,88,795
4,GDMY-0218S,42,23579,325,1948,88,343
4,GDMY-0218S,42,23627,628,325,431,1098
4,GDMY-0218S,42,23747,628,2078,431,148
4,GDMY-0218S,42,23782,0,373,883,304.5
4,GDMY-0218S,42,23828,0,795,1529,305
4,GDMY-0218S,42,23901,795,304.5,1529,785
4,GDMY-0218S,42,24067,0,382,1187.5,303
4,GDMY-0218S,42,24099,0,303,1187.5,792
4,GDMY-0218S,42,24131,303,324,1834,374
4,GDMY-0218S,43,24257,0,325,0,1098
4,GDMY-0218S,43,24406,325,304.5,0,373
4,GDMY-0218S,43,24423,629.5,323,0,980
4,GDMY-0218S,43,24615,952.5,58,0,345
4,GDMY-0218S,43,24667,325,303,373,793
